SRS1955497	SRR5225779	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955495	SRR5225777	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955493	SRR5225775	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955491	SRR5225773	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955488	SRR5225771	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955487	SRR5225769	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955484	SRR5225767	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955483	SRR5225765	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955480	SRR5225763	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS896993	SRR1956832	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS896994	SRR1956830	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS896995	SRR1956831	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS896996	SRR1956829	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS896997	SRR1956827	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS896998	SRR1956826	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS896999	SRR1956828	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS897001	SRR1956825	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS897003	SRR1956822	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS897005	SRR1956820	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS897006	SRR1956819	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS897010	SRR1956817	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS897011	SRR1956814	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS897012	SRR1956813	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS897008	SRR1956816	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS1837416	SRR5077525	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS2511376	SRR6032665	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS2511377	SRR6032666	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS2511378	SRR6032667	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS2511379	SRR6032668	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS2511380	SRR6032669	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS2511382	SRR6032671	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Stem.Cell.Line
SRS2582171	SRR6158807	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582155	SRR6158812	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582163	SRR6158820	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582153	SRR6158810	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582149	SRR6158805	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582161	SRR6158818	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582156	SRR6158813	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582162	SRR6158819	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582160	SRR6158817	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582158	SRR6158815	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582147	SRR6158803	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582154	SRR6158811	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582170	SRR6158827	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582169	SRR6158826	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582157	SRR6158814	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582151	SRR6158808	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582164	SRR6158821	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582165	SRR6158822	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582159	SRR6158816	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582166	SRR6158823	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582168	SRR6158825	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582167	SRR6158824	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582148	SRR6158804	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582152	SRR6158809	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS2582150	SRR6158806	y	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Fetal.Tissue
SRS3729711	SRR7773397	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729712	SRR7773398	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729713	SRR7773399	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729714	SRR7773400	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729715	SRR7773401	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729716	SRR7773402	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729717	SRR7773403	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729718	SRR7773404	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729719	SRR7773405	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729720	SRR7773406	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729721	SRR7773407	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729722	SRR7773408	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729723	SRR7773409	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
